store_id,product_id,stock_level,reorder_level
S097,932,88,47
S106,38,9,37
S059,1177,109,32
S066,1874,56,30
S028,1493,141,34
S095,1468,122,24
S196,455,118,33
S026,47,101,44
S162,1680,48,55
S021,425,27,29
S076,1884,76,34
S125,1312,180,34
S131,1132,124,25
S098,724,103,27
S169,398,27,53
S148,19,80,52
S174,1547,145,54
S109,1373,190,55
S192,1693,110,24
S107,1355,18,23
S139,20,139,33
S169,464,36,53
S097,520,184,39
S176,1674,180,30
S187,1242,125,29
S155,1935,168,40
S195,1618,148,52
S047,1487,158,52
S087,1190,101,34
S095,1008,197,44
S106,60,63,27
S053,1014,1,23
S155,693,23,56
S100,125,124,45
S017,1392,164,23
S087,822,80,26
S145,1100,57,41
S181,1694,176,22
S103,392,126,56
S150,1798,152,57
S178,1334,127,44
S122,692,22,54
S125,994,139,47
S189,952,191,28
S079,823,64,35
S146,1442,165,23
S031,966,73,20
S200,364,148,44
S173,1979,83,58
S093,1291,174,21
S150,1835,0,34
S196,1510,127,37
S104,1130,71,44
S080,556,65,57
S011,1689,93,40
S098,1970,114,36
S077,184,47,37
S020,1982,122,29
S049,1985,166,44
S113,235,174,43
S096,1253,0,37
S037,778,101,32
S045,1209,53,37
S198,1262,43,39
S043,427,156,40
S182,1111,38,35
S088,1345,106,27
S163,756,149,34
S017,1357,151,54
S017,1157,178,20
S053,1650,157,36
S140,1672,34,59
S104,1943,127,24
S072,226,160,31
S024,1269,29,56
S009,457,64,40
S136,1036,146,21
S090,127,95,47
S072,1275,12,47
S065,1209,57,42
S026,297,167,38
S113,907,91,20
S188,744,118,43
S179,1948,27,58
S116,952,110,24
S116,971,36,29
S072,798,81,32
S147,989,35,46
S081,1285,148,30
S067,921,85,29
S034,918,29,24
S122,1711,57,48
S008,684,106,52
S098,929,10,24
S179,53,22,56
S080,790,11,52
S152,128,36,47
S073,1947,7,20
S179,1051,71,47
S173,1423,133,51
S016,1135,56,40
S018,24,87,43
S023,1041,146,54
S103,1877,3,58
S155,1981,21,59
S182,488,157,41
S151,1559,25,22
S020,145,123,28
S192,781,120,36
S176,1272,150,49
S024,739,77,47
S138,1019,94,41
S163,191,53,27
S129,1128,59,32
S137,1551,169,37
S054,1920,113,59
S151,300,149,54
S177,1146,60,24
S144,780,56,55
S004,1579,102,50
S075,293,198,29
S123,1306,184,43
S031,391,45,30
S018,344,82,48
S010,1455,141,51
S078,549,104,29
S082,1253,154,54
S121,1749,31,31
S103,112,49,54
S028,1571,141,50
S021,901,199,42
S020,1156,96,33
S176,236,141,28
S131,1537,60,58
S168,825,20,37
S101,1452,117,52
S185,921,168,24
S159,1087,113,29
S137,1470,194,41
S113,1666,157,37
S019,1595,4,56
S163,1210,170,51
S012,1598,128,54
S185,1544,140,49
S131,790,66,42
S195,385,130,59
S025,616,115,50
S116,81,185,31
S150,1884,159,55
S044,178,86,53
S169,1215,179,27
S060,1439,80,28
S033,1680,1,37
S090,1260,162,30
S007,199,120,22
S090,225,56,21
S158,674,129,54
S177,1136,99,52
S024,17,0,33
S048,817,110,47
S083,603,24,59
S049,404,74,58
S196,748,110,25
S017,1989,149,40
S074,1584,69,20
S142,177,44,33
S025,1726,116,33
S103,1178,6,35
S200,1643,61,32
S015,1252,160,20
S011,1487,114,37
S195,970,26,48
S082,1250,188,32
S148,220,152,30
S108,1289,86,27
S181,1585,13,32
S174,1607,61,30
S082,1333,30,40
S190,870,194,38
S041,710,80,36
S058,198,171,37
S064,455,14,22
S048,1662,118,29
S042,1317,97,55
S184,1549,65,55
S040,1295,5,39
S062,788,68,33
S124,355,140,29
S115,1847,76,27
S080,1053,161,49
S113,239,102,54
S087,1966,45,44
S168,1707,83,25
S019,1922,25,46
S167,1300,130,51
S172,820,169,29
S109,1815,135,21
S020,744,117,38
S185,1996,182,44
S024,1560,184,58
S098,911,95,22
S094,645,32,55
S092,1852,107,22
S012,372,173,44
S019,582,10,23
S130,1014,164,51
S019,588,80,38
S027,80,76,38
S041,1800,102,36
S153,1936,3,49
S124,200,164,59
S115,1543,87,35
S195,1651,105,55
S050,1324,111,49
S051,1817,30,56
S116,767,137,48
S158,1351,4,46
S076,1608,192,54
S065,1212,29,56
S175,411,29,55
S149,1491,170,43
S143,1688,184,25
S099,1470,96,24
S161,505,38,29
S126,1840,78,23
S043,1293,24,42
S200,688,109,51
S046,1622,155,36
S176,1118,107,47
S172,964,107,27
S056,1586,84,46
S033,582,174,46
S080,114,29,23
S027,919,74,28
S107,248,187,49
S131,451,156,39
S063,1728,95,54
S058,1962,9,37
S162,1996,149,50
S086,1946,77,30
S068,884,36,54
S019,434,48,40
S172,17,136,28
S196,1242,10,46
S076,719,177,46
S167,277,162,51
S010,396,4,42
S066,1640,53,27
S188,533,129,39
S028,1180,56,57
S196,1715,145,48
S031,1761,156,59
S125,1517,25,44
S076,290,102,43
S189,1820,171,46
S169,1466,36,46
S129,1036,12,34
S010,1507,7,30
S059,623,119,47
S138,917,120,30
S177,759,26,21
S180,1960,49,28
S132,50,35,55
S050,1750,46,56
S181,283,26,38
S148,1232,189,55
S034,1836,94,59
S166,602,123,28
S046,847,48,47
S134,827,123,59
S023,530,12,55
S037,1826,80,41
S110,1363,10,28
S119,561,170,37
S175,261,18,34
S012,1739,140,22
S139,574,146,35
S182,1812,167,30
S111,1852,41,40
S158,158,179,24
S009,323,40,56
S120,1784,147,53
S082,197,184,30
S054,1042,113,58
S156,1882,17,24
S156,185,13,56
S007,1119,161,45
S197,425,137,20
S011,727,182,22
S126,1349,7,34
S062,1802,184,35
S077,316,158,32
S032,520,2,21
S131,852,171,47
S007,1268,103,44
S106,1000,152,22
S092,522,18,21
S170,1809,98,44
S066,1444,10,22
S180,1369,153,51
S004,362,4,59
S076,850,60,22
S033,666,50,37
S188,459,76,58
S092,1389,150,47
S083,255,10,54
S112,773,5,38
S066,195,187,34
S147,899,190,28
S172,9,147,48
S141,1224,103,40
S097,135,117,56
S169,44,74,25
S160,669,101,37
S126,288,36,32
S114,798,39,54
S036,1562,17,39
S152,1956,53,39
S154,326,62,36
S054,1627,150,28
S109,270,23,45
S074,1100,0,22
S133,1599,13,56
S010,873,71,27
S087,1364,69,24
S081,39,69,42
S192,1566,192,22
S191,1320,17,34
S166,583,196,30
S075,1171,187,56
S122,1883,171,21
S016,1483,178,24
S033,492,173,35
S009,577,119,23
S184,990,105,21
S083,1806,18,39
S121,362,145,40
S088,14,37,33
S197,1223,57,52
S146,1775,78,22
S184,120,23,28
S119,76,132,30
S186,915,63,36
S033,7,171,35
S119,1328,199,52
S066,155,194,45
S055,1146,124,48
S157,256,19,35
S196,368,152,52
S008,124,9,59
S097,1471,41,22
S104,1029,182,26
S091,770,129,30
S054,392,109,24
S040,852,139,57
S090,631,157,57
S086,1681,3,30
S187,212,148,48
S021,1571,62,22
S047,727,139,30
S133,1640,187,37
S150,580,3,32
S059,126,98,28
S012,1581,75,32
S050,1225,190,26
S058,1224,43,35
S065,518,97,34
S151,532,81,42
S189,1415,12,27
S164,1747,194,20
S012,1670,73,20
S197,940,74,26
S178,1152,142,20
S197,704,162,44
S034,312,72,21
S195,1113,103,37
S156,37,19,41
S134,1,80,58
S189,1900,108,50
S124,1008,93,54
S129,1799,143,25
S108,659,139,55
S011,468,109,48
S111,1457,134,32
S197,1258,137,47
S036,1351,159,35
S056,619,21,34
S131,1027,135,34
S122,764,49,59
S082,525,20,57
S073,904,190,27
S193,1398,124,28
S076,143,28,51
S199,1494,136,31
S169,852,173,50
S093,1659,98,36
S070,676,197,36
S070,105,72,28
S161,98,150,49
S124,362,3,31
S075,377,166,39
S120,791,172,32
S174,1244,61,25
S149,809,50,36
S051,1961,148,42
S130,1444,17,44
S065,665,147,43
S066,20,100,23
S137,1532,33,29
S103,825,29,28
S124,986,96,50
S048,335,25,44
S042,1842,180,41
S178,773,152,32
S107,1344,93,24
S178,1868,26,34
S045,1258,157,52
S093,1282,123,23
S170,719,34,50
S111,1117,98,51
S068,700,169,46
S135,1202,91,40
S164,1380,69,50
S095,1504,13,21
S036,115,62,52
S141,294,193,29
S131,81,130,30
S119,1914,113,24
S087,586,81,52
S023,879,178,55
S062,1093,120,36
S164,956,72,33
S200,1016,170,33
S134,1808,29,24
S026,718,149,28
S031,969,60,23
S037,1740,112,37
S001,1222,32,44
S154,904,158,27
S152,1550,22,59
S192,1123,149,31
S069,817,140,32
S158,1326,117,30
S149,937,129,31
S196,848,184,47
S037,1127,9,39
S013,1104,81,58
S121,998,137,50
S125,240,197,56
S001,1932,193,20
S099,1577,11,23
S013,1565,127,52
S064,317,128,27
S118,686,108,22
S067,469,16,50
S085,1042,146,55
S011,1662,191,44
S023,1645,190,24
S196,1558,127,44
S111,329,59,43
S065,673,0,28
S175,324,164,24
S061,43,166,36
S185,1018,41,34
S096,41,163,20
S042,20,167,27
S078,957,45,39
S019,437,29,33
S134,916,38,52
S165,58,116,26
S133,126,87,22
S113,973,187,37
S052,1886,14,59
S119,1850,95,20
S094,726,148,20
S130,490,129,45
S088,1035,66,24
S117,1540,158,57
S001,1295,67,51
S037,539,77,47
S164,1561,68,47
S011,84,142,49
S188,1311,122,41
S131,1930,151,24
S171,1365,80,47
S036,1495,132,42
S195,1462,139,36
S194,191,44,26
S179,1711,161,25
S079,1537,6,35
S088,1673,23,33
S163,354,16,48
S070,1384,115,57
S161,662,25,28
S020,1506,83,23
S178,1990,184,48
S186,1276,123,21
S045,849,69,48
S119,1717,9,20
S168,1250,121,31
S139,736,171,46
S134,503,195,20
S160,176,140,33
S158,725,66,53
S008,369,144,41
S127,1767,140,36
S044,269,90,41
S010,940,75,43
S190,493,154,28
S192,1386,62,37
S151,1151,117,31
S032,1002,85,23
S145,1129,85,22
S023,355,0,26
S022,837,5,59
S121,1970,194,49
S159,878,178,25
S150,921,98,47
S010,804,4,23
S122,467,142,24
S112,1545,137,54
S200,1025,58,26
S023,1510,108,33
S143,1111,156,37
S131,1425,124,33
S097,1000,151,54
S170,1439,130,37
S007,1679,169,53
S145,283,194,58
S037,859,191,29
S075,1501,155,31
S078,121,26,53
S052,185,4,55
S179,586,167,45
S186,586,185,25
S146,298,41,40
S189,53,76,54
S148,1179,181,30
S085,1645,120,23
S071,61,83,24
S083,1914,13,26
S114,759,197,24
S036,977,118,44
S186,972,192,46
S042,1465,59,27
S125,1157,30,34
S080,1382,155,47
S108,1277,84,23
S122,1355,173,42
S109,1247,134,25
S003,926,116,40
S031,908,120,46
S169,1419,154,35
S132,838,56,44
S126,1351,38,27
S192,1921,38,35
S116,34,184,26
S133,683,180,43
S062,298,137,45
S042,44,142,51
S048,1467,19,27
S080,1603,171,24
S120,286,117,27
S062,199,135,24
S142,1435,8,58
S190,1917,117,53
S186,1656,192,47
S099,965,156,38
S011,969,9,35
S067,406,170,48
S023,1859,180,58
S163,118,53,24
S170,1709,53,33
S100,1432,123,31
S054,511,3,32
S012,1333,12,31
S032,806,29,46
S029,425,61,48
S184,1735,121,51
S155,1965,152,40
S197,1546,27,36
S142,329,14,34
S045,1780,133,38
S174,1336,196,55
S163,1646,162,21
S060,98,104,55
S092,543,61,24
S077,1795,66,22
S137,493,155,51
S118,1488,66,40
S003,1085,137,26
S153,673,138,30
S197,1609,1,51
S056,152,27,43
S075,409,121,31
S032,487,172,25
S072,179,108,42
S140,1180,79,43
S062,1791,112,48
S057,870,151,42
S123,1270,89,23
S034,395,179,21
S091,1884,91,22
S112,1409,193,33
S022,24,78,45
S155,1093,71,28
S046,1015,129,32
S118,674,192,27
S075,1043,55,25
S051,1801,80,46
S044,1110,116,40
S177,8,104,27
S036,309,61,37
S144,519,110,37
S148,1228,65,27
S087,1478,13,52
S169,402,56,21
S192,535,197,30
S195,1231,66,52
S142,1411,80,49
S081,1122,91,51
S139,112,77,45
S108,1231,165,37
S038,1358,6,21
S199,251,34,30
S077,1303,167,43
S181,1598,155,34
S128,796,136,35
S112,778,177,30
S143,1572,21,48
S185,816,58,30
S026,1161,82,50
S007,437,91,36
S063,481,186,37
S010,775,33,39
S187,788,8,30
S081,1460,115,27
S166,1286,24,27
S045,760,26,55
S057,299,0,58
S073,1055,54,43
S154,1918,190,37
S010,1605,183,30
S102,1220,135,46
S103,1498,86,54
S078,1263,175,27
S144,105,138,56
S025,1240,28,25
S183,558,169,55
S104,1184,98,29
S056,1044,26,35
S042,1588,139,47
S122,1891,58,47
S149,1344,74,56
S191,1760,39,41
S007,912,64,43
S118,1054,70,22
S012,487,93,20
S017,615,180,47
S044,216,199,33
S002,1557,149,25
S061,384,102,45
S100,126,17,56
S071,1039,96,22
S143,927,35,42
S104,97,142,37
S116,907,112,55
S154,416,183,22
S048,1711,42,36
S030,666,60,37
S059,240,167,23
S116,771,195,34
S036,509,26,22
S152,1054,133,55
S133,70,27,53
S172,1516,57,27
S017,1041,108,28
S126,1284,11,28
S071,1216,168,39
S086,1123,92,42
S176,1848,186,47
S105,935,166,45
S044,150,40,33
S038,1638,64,24
S074,1759,7,21
S010,746,91,22
S087,755,78,53
S009,827,140,27
S199,1683,152,43
S051,630,175,57
S082,883,195,54
S162,1873,12,55
S072,1672,121,41
S023,274,36,24
S180,42,81,59
S059,1533,128,52
S023,875,60,30
S144,172,29,36
S088,1078,8,48
S155,1658,98,42
S036,1028,25,35
S176,1320,92,34
S119,235,199,50
S110,239,158,25
S118,1119,82,43
S132,1962,101,29
S141,683,150,41
S185,328,145,51
S148,631,71,43
S100,949,155,56
S118,1971,177,35
S007,339,76,45
S142,227,139,23
S159,1209,111,48
S173,504,18,23
S174,506,15,54
S046,591,143,33
S110,751,176,35
S109,1790,185,21
S198,424,129,49
S106,719,66,34
S073,404,68,28
S009,63,149,54
S068,1936,168,48
S070,1886,1,57
S193,98,125,55
S036,1182,118,52
S131,506,110,46
S170,742,171,46
S159,41,94,47
S009,190,33,48
S173,1436,178,46
S029,1531,148,24
S043,1388,135,26
S142,685,104,41
S056,1921,168,51
S102,456,175,57
S123,1434,17,27
S020,1768,145,21
S184,1488,180,27
S007,1283,72,44
S190,791,198,44
S172,824,8,53
S080,1040,75,21
S112,1058,61,22
S063,1548,187,31
S032,1019,69,50
S152,971,199,56
S075,49,33,45
S163,627,145,49
S113,1227,115,31
S193,1813,89,49
S158,1499,182,50
S127,826,110,29
S046,156,18,33
S179,94,139,45
S121,191,157,27
S142,1576,58,22
S052,472,25,50
S096,311,125,51
S200,872,136,56
S150,1885,178,51
S015,789,98,37
S077,1947,137,50
S045,1214,94,20
S146,412,68,35
S035,1843,189,28
S077,280,113,51
S080,1656,62,59
S101,387,43,31
S033,344,175,37
S152,1315,79,40
S169,281,39,23
S001,199,60,54
S119,1863,50,52
S007,1634,101,59
S001,228,50,43
S013,1981,23,39
S008,1596,189,58
S158,1796,27,43
S163,1038,128,43
S182,833,154,23
S179,906,149,41
S184,640,180,48
S091,121,83,51
S052,634,129,25
S162,1903,81,59
S199,884,1,20
S193,1088,92,33
S114,1484,54,58
S087,746,70,31
S013,417,13,26
S068,1385,162,31
S067,35,107,56
S178,1489,140,32
S181,1489,119,27
S063,783,167,34
S083,291,37,31
S105,1111,153,48
S022,686,131,30
S134,309,195,21
S049,861,10,53
S128,757,67,43
S030,416,182,33
S005,1985,177,36
S191,23,128,23
S065,694,169,25
S074,932,105,58
S056,26,108,41
S010,1966,81,57
S196,890,67,26
S001,1372,158,48
S112,500,116,32
S078,901,71,24
S163,1098,162,29
S130,1063,59,26
S059,1625,95,31
S091,1264,39,39
S199,917,99,40
S136,494,6,36
S138,980,2,28
S128,411,166,59
S035,26,71,32
S042,21,24,46
S036,1923,2,46
S078,482,164,45
S025,463,186,33
S195,663,28,55
S200,1035,184,25
S099,1961,147,33
S059,909,144,36
S042,857,140,30
S055,1255,167,32
S007,15,61,50
S101,837,31,47
S115,1295,96,48
S138,1047,59,29
S054,1808,81,33
S040,1395,24,30
S077,1425,167,28
S144,403,135,31
S173,1572,19,49
S012,1294,145,39
S010,1739,80,45
S157,780,71,27
S074,915,106,57
S168,1859,122,25
S162,920,127,50
S070,1433,78,26
S180,1316,50,31
S051,716,4,41
S101,1591,179,27
S185,184,184,34
S087,1281,21,25
S174,1875,22,44
S041,929,126,50
S078,1831,138,59
S096,1941,30,53
S177,382,19,59
S060,319,155,56
S078,327,175,47
S082,734,162,40
S198,1116,121,29
S081,1134,130,44
S127,1721,56,24
S067,60,193,32
S055,1640,26,24
S028,735,176,22
S125,1158,25,21
S191,85,157,44
S140,273,137,48
S194,94,139,56
S101,1468,4,57
S166,1482,178,30
S109,1236,101,59
S200,1732,192,48
S061,1947,34,43
S184,596,132,51
S083,240,177,56
S022,1300,173,30
S056,629,141,50
S070,1588,39,28
S009,1049,41,53
S025,240,107,23
S094,700,164,24
S006,5,52,48
S162,1444,146,59
S197,754,120,36
S154,1143,6,57
S183,1471,47,58
S050,778,130,46
S115,1798,110,54
S018,1705,9,46
S185,1990,51,21
S016,147,14,49
S004,1716,127,22
S061,387,42,38
S102,683,185,55
S100,1138,58,52
S007,1725,67,57
S188,862,126,33
S081,588,182,37
S158,1871,137,24
S128,383,100,27
S117,705,122,35
S153,316,169,24
S182,1397,67,22
S147,1302,150,54
S099,325,125,45
S189,486,48,34
S082,1564,169,37
S176,509,180,31
S038,571,48,39
S132,554,79,24
S062,1047,131,40
S013,1076,18,36
S163,968,129,27
S075,287,135,42
S008,683,24,33
S060,1058,26,50
S113,528,122,22
S149,520,162,21
S133,1974,67,52
S173,605,160,53
S167,1661,0,29
S119,1017,106,53
S118,34,72,20
S040,1056,94,30
S109,1327,166,41
S183,1640,137,43
S017,2000,117,22
S153,1265,197,37
S181,740,182,32
S114,1788,55,40
S143,1875,99,49
S081,1252,4,28
S031,203,150,24
S026,712,16,52
S036,1213,172,46
S116,1779,24,59
S137,8,196,52
S008,1770,89,48
S192,428,38,40
S034,1829,3,30
S024,150,166,37
S112,386,121,50
S169,1600,146,52
S193,911,94,53
S099,1190,113,51
S007,1420,69,58
S069,1445,111,26
S145,1082,55,49
S038,1134,7,56
S075,254,160,58
S093,616,177,46
S181,1042,67,45
S184,1286,13,30
S027,1681,109,28
S082,1088,129,20
S125,1940,69,51
S065,620,142,45
S162,1133,106,57
S120,1767,47,33
S189,49,56,39
S018,1817,116,36
S133,881,94,21
S067,475,71,25
S020,672,162,35
S016,1077,25,46
S066,1041,124,50
S150,98,196,36
S118,1019,61,22
S112,1308,150,29
S039,68,84,40
S082,149,29,43
S060,1472,56,37
S175,1489,8,50
S075,1623,88,42
S118,1883,155,20
S039,1045,99,40
S015,411,120,33
S164,100,120,50
S027,1128,14,37
S144,1318,72,25
S068,656,179,22
S090,1789,154,43
S192,688,85,56
S029,332,62,31
S108,141,47,59
S128,439,167,53
S119,478,112,23
S136,1191,93,30
S042,1560,157,37
S186,118,101,40
S024,1713,181,23
S184,363,111,29
S083,1111,7,39
S093,368,77,46
S181,605,115,31
S109,595,167,30
S086,1744,45,33
S105,575,24,21
S156,627,131,47
S064,1033,142,56
S038,262,142,36
S179,1394,142,27
S043,300,57,58
S071,1320,41,52
S021,1365,56,55
S117,776,122,32
S159,942,140,22
S080,217,170,41
S142,248,26,36
S115,510,12,37
S038,1872,148,23
S181,635,99,59
S034,1153,78,59
S054,1893,183,41
S010,1687,37,31
S001,1109,178,27
S042,867,198,32
S137,563,90,56
S083,976,127,24
S112,860,136,29
S009,1069,38,26
S008,1522,61,32
S136,822,25,47
S130,1183,38,30
S077,231,5,27
S180,786,183,26
S045,1822,52,49
S102,353,169,24
S127,1549,17,49
S126,61,122,21
S157,1215,14,47
S058,1255,27,27
S067,118,51,45
S173,488,192,53
S056,1470,0,55
S078,791,60,46
S106,454,125,56
S073,421,171,23
S200,199,104,59
S072,1082,164,47
S036,794,87,27
S159,908,164,38
S079,1182,108,58
S006,942,183,33
S115,317,36,46
S081,1922,157,58
S182,1769,91,23
S046,1283,197,43
S094,721,13,48
S116,497,61,21
S089,225,178,54
S006,1278,171,25
S032,1341,144,58
S196,306,76,47
S092,126,86,41
S074,922,106,28
S136,471,59,51
S152,1253,8,22
S101,835,133,43
S143,980,68,47
S003,1123,22,44
S127,1364,134,52
S150,503,55,46
S086,855,198,54
S082,893,49,22
S077,1328,134,47
S101,512,186,43
S005,1220,52,33
S035,833,78,35
S087,53,79,33
S146,216,186,36
S056,1534,119,59
S021,893,170,58
S199,1314,21,45
S016,58,56,58
S159,642,5,43
S010,464,41,54
S177,1866,195,38
S020,1043,123,33
S040,1065,58,20
S077,874,86,52
S054,259,86,48
S079,518,128,57
S018,1957,94,30
S057,538,31,24
S020,1805,157,36
S143,585,45,35
S147,1828,157,44
S026,666,7,31
S091,1054,144,22
S155,119,11,36
S036,1940,176,23
S092,653,82,26
S144,1339,52,27
S121,1781,141,47
S125,931,50,51
S049,85,161,25
S179,764,131,42
S103,17,159,28
S097,987,157,23
S150,1223,136,35
S089,939,131,28
S101,696,3,54
S058,1585,90,58
S147,1341,105,41
S048,766,79,42
S096,1327,77,58
S193,631,89,24
S149,595,72,30
S148,1489,85,47
S061,962,88,29
S030,1038,182,32
S070,181,148,27
S177,1656,116,57
S200,611,138,28
S023,21,5,31
S015,1642,147,52
S070,814,135,24
S102,1654,89,31
S053,1267,54,30
S078,508,25,54
S109,1917,13,30
S076,222,10,59
S126,1736,186,59
S092,1006,95,44
S145,1827,13,36
S196,886,102,38
S043,650,60,55
S194,449,171,25
S103,1399,168,20
S119,1982,19,36
S159,625,51,44
S093,898,84,40
S076,226,81,26
S083,1166,71,24
S112,1076,29,29
S168,1534,27,59
S074,449,37,22
S107,514,182,40
S080,1715,136,39
S096,1203,146,38
S167,559,61,23
S007,801,53,41
S154,1991,92,27
S114,579,185,37
S155,771,71,25
S171,1170,175,24
S037,1698,127,37
S041,1024,159,33
S122,985,83,42
S173,413,98,37
S051,1654,107,20
S076,1422,28,40
S055,97,122,53
S031,1283,68,26
S160,1942,15,52
S170,400,23,23
S155,133,96,36
S141,7,10,50
S144,1309,68,25
S135,188,84,20
S148,592,50,59
S040,1948,168,58
S018,493,57,33
S181,305,132,29
S146,279,196,53
S009,1640,139,52
S125,1184,47,42
S038,1184,91,49
S065,1586,7,57
S157,549,169,54
S186,907,79,41
S114,112,170,30
S108,1329,168,42
S072,1316,9,31
S192,1164,9,57
S193,1341,78,59
S160,665,125,39
S006,1147,69,41
S029,1275,83,49
S066,1858,72,48
S105,1803,86,48
S195,884,0,59
S058,1721,5,26
S130,1089,150,49
S177,647,121,48
S094,733,18,50
S023,880,107,28
S145,1888,94,47
S092,799,161,24
S039,130,193,51
S045,175,32,54
S081,181,164,59
S165,1927,148,20
S047,818,121,57
S066,659,9,59
S187,1469,46,36
S009,1233,49,20
S077,448,33,48
S134,1343,191,58
S007,742,160,25
S198,1850,98,41
S042,813,34,46
S165,1991,26,23
S174,1918,38,27
S105,499,193,42
S144,726,135,57
S082,575,11,38
S166,1054,177,45
S127,1873,33,35
S138,1579,5,58
S190,587,198,34
S116,9,127,28
S044,998,128,52
S016,959,48,49
S096,1478,12,54
S006,1874,180,56
S168,782,73,25
S061,1359,21,20
S121,834,187,52
S199,1901,189,42
S150,926,164,20
S069,1698,89,48
S090,1709,180,34
S074,759,61,55
S101,164,192,49
S156,829,46,40
S196,783,53,43
S072,1657,10,32
S002,1730,128,42
S099,680,62,43
S194,140,87,26
S141,1395,184,45
S100,1415,131,46
S051,1511,16,45
S198,1676,141,21
S110,1887,177,34
S117,1193,83,47
S117,1201,91,49
S137,248,101,20
S139,497,186,32
S051,1041,126,58
S053,1379,191,36
S121,1452,135,32
S121,48,142,53
S035,70,178,57
S065,1989,149,34
S113,820,14,23
S026,208,52,23
S025,1559,23,48
S066,1001,114,49
S186,1561,31,39
S030,666,0,40
S026,1810,164,21
S128,1846,25,24
S156,1033,38,51
S056,811,74,23
S125,262,2,21
S047,1847,127,58
S078,116,69,21
S013,413,43,20
S059,329,192,35
S077,394,87,33
S088,474,28,36
S090,16,107,37
S009,1065,159,33
S078,1925,8,56
S020,1263,159,30
S047,320,150,36
S109,430,0,51
S071,680,147,33
S041,1318,36,36
S117,986,46,39
S002,1701,144,28
S104,1148,79,55
S182,635,175,37
S167,531,64,22
S083,980,175,23
S126,858,34,37
S107,1689,186,37
S187,599,52,44
S102,661,152,21
S001,95,98,23
S101,1051,142,44
S121,386,171,25
S111,1289,34,36
S048,1653,112,24
S137,1605,59,40
S189,868,35,29
S191,42,95,41
S105,1957,65,51
S109,695,1,36
S038,825,169,33
S152,726,36,34
S119,518,33,29
S024,1565,191,36
S055,1521,101,55
S103,1735,43,29
S080,1861,57,54
S087,315,25,48
S074,637,115,27
S080,1791,57,57
S196,865,87,56
S187,702,95,35
S191,1700,144,43
S183,1116,152,51
S149,1073,182,57
S051,1951,15,37
S110,179,42,43
S073,1684,80,58
S113,1043,101,20
S068,1051,25,29
S084,464,126,58
S158,240,129,31
S173,1010,145,27
S133,1271,38,26
S091,360,63,32
S162,913,104,34
S033,809,73,35
S200,1728,157,20
S152,1327,195,39
S193,1735,118,24
S113,1878,193,23
S076,1739,36,51
S001,695,188,47
S043,105,57,21
S090,467,38,43
S160,1104,93,31
S143,174,54,52
S158,868,194,46
S098,1101,154,43
S093,1314,81,39
S125,1442,44,37
S161,1294,190,20
S045,848,84,44
S130,899,138,39
S134,1643,3,42
S157,688,150,34
S035,1434,175,59
S136,1897,128,35
S110,427,57,37
S182,1849,136,45
S065,271,130,58
S188,582,74,46
S164,838,77,58
S137,959,178,48
S078,274,62,24
S112,1691,36,59
S051,1079,101,35
S185,258,23,47
S060,399,8,33
S054,1924,122,43
S190,1521,141,55
S017,601,46,25
S144,1645,131,52
